Date,close,high,low,open,volume,VIX_Close,RSI_14,MACD_12_26_9,MACDh_12_26_9,Log_Return,Rolling_1st_Percentile,Crash_Event,GPR_Composite,GPR_Threats,GPR_Acts,GPR_Threats_MA_63,GPR_Threats_MA_126,GPR_Threats_Trend,GPR_Acts_MA_63,GPR_Threats_1D_PctChange,GPR_Acts_1D_PctChange,GPR_Threats_5D_PctChange,GPR_Threats_Vol_21D,GPR_Acts_Vol_21D
26/09/03,996.8499756,1003.450012,996.0800171,1003.27002,1472500000,22.22999954,41.94401702,2.620000752,-3.989469827,-0.006419681,-0.028647662,0,119.1969986,92.20095825,160.2824554,103.0654924,112.1305073,-9.065014885,169.6991767,-9.832636639,25.51296455,104.1841055,36.35059585,37.71344153
29/09/03,1006.580017,1006.890015,995.3099976,996.8499756,1366500000,21.67000008,47.07918422,1.676714426,-3.946204923,0.009713459,-0.026902703,0,131.3022308,112.3013992,157.0776825,103.3482735,110.8071938,-7.458920312,167.7267656,103.4428036,48.34371323,-6.554931787,33.65373855,31.69002948
30/09/03,995.9699707,1006.580017,990.3599854,1006.580017,1590500000,22.71999931,42.64916683,0.072179108,-4.440592192,-0.010596635,-0.026902703,0,120.9807358,153.2941284,91.89207458,104.2423353,110.8807476,-6.638412233,164.6874049,36.50242069,-41.49896209,49.91305557,31.3017132,33.38809035
01/10/03,1018.219971,1018.219971,995.9699707,995.9699707,1566300000,21.06999969,52.70062979,0.589170765,-3.138880429,0.022094148,-0.026902703,0,83.62345123,62.80627441,118.3260117,103.3550484,110.4411386,-7.08609027,162.0476367,-59.02891059,28.76628609,-31.88110449,30.25389728,32.97055878
02/10/03,1020.23999,1021.869995,1013.380005,1018.219971,1269300000,20.79999924,53.49747924,1.14864817,-2.063522419,0.001981908,-0.026902703,0,114.3181458,88.42709351,159.0226898,102.583415,110.2018985,-7.618483407,162.1377755,40.79340692,34.39368706,57.7046664,29.21471258,33.12388682
03/10/03,1029.849976,1039.310059,1020.23999,1020.23999,1570500000,19.5,57.19231001,2.340503679,-0.697333528,0.009375253,-0.026902703,0,133.1291962,151.942688,130.1170654,103.127771,110.263437,-7.135666015,161.185528,71.82820555,-18.17704406,175.2561112,31.79557162,32.85492902
06/10/03,1034.349976,1036.47998,1029.150024,1029.849976,1025800000,19.51000023,58.84143201,3.60659556,0.455006682,0.00436005,-0.026902703,0,135.8152771,88.14412689,191.5375366,101.909426,109.1125428,-7.203116826,159.9415408,25.53846391,127.5384603,40.34286815,30.86202555,34.7156056
07/10/03,1039.25,1039.25,1026.27002,1034.349976,1279500000,19.40999985,60.62041791,4.948332223,1.437394676,0.004726113,-0.026902703,0,126.3649826,85.06188202,161.969162,102.085862,108.1204386,-6.034576537,159.9325941,-3.496823874,-15.43737857,-3.805633945,29.06605392,35.07333969
08/10/03,1033.780029,1040.060059,1030.959961,1039.25,1262500000,19.18000031,57.62606715,5.506808216,1.596696536,-0.005277283,-0.026902703,0,88.89289856,73.9172287,119.8966751,101.5002089,107.4599711,-5.95976227,158.3210592,-13.10181841,-25.97561558,-51.35190138,29.1979035,34.94025784
09/10/03,1038.72998,1048.280029,1033.780029,1033.780029,1578700000,18.81999969,59.57216567,6.276472883,1.893088962,0.004776778,-0.02569205,0,77.25422668,70.07925415,98.02091217,101.336015,106.7790661,-5.443051111,156.816007,-5.192259796,-18.24551258,-12.67511341,28.91289872,35.49560216
10/10/03,1038.060059,1040.839966,1035.73999,1038.72998,1108100000,18.45000076,59.17605188,6.754518693,1.896907818,-0.000645151,-0.02569205,0,137.3369751,123.3359909,158.8205109,102.0227325,106.5813687,-4.558636136,155.5782702,75.99501079,62.02717088,75.66015331,29.8822775,35.02723878
13/10/03,1045.349976,1048.900024,1038.060059,1038.060059,1040500000,17.54999924,62.12717534,7.633613277,2.220801921,0.006998091,-0.02569205,0,129.8358154,116.7162628,146.927536,101.8152315,106.1827835,-4.367551955,153.2191025,78.84885667,40.84347444,57.90129699,28.32654927,34.84644877
14/10/03,1049.47998,1049.48999,1040.839966,1045.349976,1271900000,17.37000084,63.72698634,8.56482893,2.521614059,0.003943051,-0.02569205,0,123.9828568,111.026062,133.1090088,101.6260772,105.5203493,-3.894272153,152.1010424,-4.875242463,-9.404994868,58.42928604,28.51526273,34.77512659
15/10/03,1046.76001,1053.790039,1043.150024,1049.47998,1521100000,17.69000053,61.87327366,8.979831235,2.349293091,-0.002595096,-0.02569205,0,113.0851593,105.5013962,137.4842377,100.8458213,105.2893347,-4.443513416,150.6297609,-4.976008094,3.286951741,-14.46017062,28.01079093,31.86666184
16/10/03,1050.069946,1052.939941,1044.040039,1046.76001,1417700000,17.19000053,63.2733151,9.466681752,2.268914887,0.003157089,-0.02569205,0,130.3227539,98.51587677,179.5280609,99.83077116,104.969263,-5.138491858,150.856141,-6.621257786,30.58083163,9.084420368,27.96127204,33.9589797
17/10/03,1039.319946,1051.890015,1036.569946,1050.069946,1352000000,17.62000084,56.07171949,8.882685072,1.347934566,-0.010290176,-0.02569205,0,110.5087662,85.16773987,150.4741974,98.51002681,104.8001449,-6.290118081,148.2380692,-13.54922408,-16.18346646,30.50583126,28.01194611,33.56186136
20/10/03,1044.680054,1044.689941,1036.130005,1039.319946,1172600000,17.04000092,58.60182729,8.751497552,0.973397636,0.005144068,-0.02569205,0,115.7084503,93.46619415,145.0143127,98.10091494,104.5326873,-6.431772338,145.9848766,80.78287146,5.279437568,-11.40762346,27.36622557,31.46018103
21/10/03,1046.030029,1048.569946,1042.589966,1044.680054,1498000000,16.54999924,59.23859506,8.656673501,0.702858869,0.001291404,-0.02569205,0,154.4874573,128.4611664,189.5531464,98.55177837,104.3295142,-5.777735831,145.1854682,37.44131506,30.7134053,30.39640979,25.01773182,32.76561933
22/10/03,1030.359985,1046.030029,1028.390015,1046.030029,1647200000,17.67000008,49.68523344,7.233697608,-0.576093619,-0.015093832,-0.02569205,0,163.6863556,193.7841797,116.1638107,99.15985613,104.621613,-5.461756827,142.4926396,50.85039716,-38.71702319,127.5323732,32.81543496,32.82221093
23/10/03,1033.77002,1035.439941,1025.890015,1030.359985,1604300000,17.68000031,51.51758545,6.308420674,-1.201096443,0.003304092,-0.02569205,0,120.7706909,98.37513733,137.5988007,99.17302229,104.2049942,-5.031971962,142.3784619,-49.23469115,18.45238185,50.51020712,32.75749996,32.34681484
24/10/03,1028.910034,1033.77002,1018.320007,1033.77002,1420300000,17.70999908,48.79043529,5.12390663,-1.90848839,-0.00471231,-0.02569205,0,133.0571136,124.4713058,121.5935898,99.33520904,103.8189638,-4.483754733,141.4725264,26.52719907,-11.63179534,140.7531438,30.97273774,32.44260618
27/10/03,1031.130005,1037.75,1028.910034,1028.910034,1371800000,18.04999924,50.09011718,4.314568143,-2.174261501,0.00215527,-0.02569205,0,101.5902481,72.407547,122.9798737,98.01079429,102.5134609,-4.502666579,139.4521885,57.55749903,27.54654844,-62.63495446,34.35944839,27.59723744
28/10/03,1046.790039,1046.790039,1031.130005,1031.130005,1629200000,16.81999969,58.15751695,4.880535666,-1.286635183,0.015073083,-0.02569205,0,112.8216019,78.17891693,143.7172089,96.46623705,102.0835432,-5.617306164,138.0360845,7.970674568,16.86238129,-20.52980148,34.46733985,26.85312623
29/10/03,1048.109985,1049.829956,1043.349976,1046.790039,1562600000,16.43000031,58.76256094,5.373633735,-0.634829691,0.001260152,-0.02569205,0,128.6977234,111.6690674,161.7715759,95.74494271,101.5744136,-5.829470907,138.0962821,42.83782862,12.56242534,-10.28529297,34.44811638,27.5935594
30/10/03,1046.939941,1052.810059,1043.819946,1048.109985,1629700000,16.32999992,57.96245613,5.6053893,-0.3224593,-0.001116961,-0.02569205,0,74.46671295,55.92900848,95.79032135,94.12586227,100.9704052,-6.844542897,137.67206,-49.91539753,-40.78667974,23.85787291,35.07301866,27.7356498
31/10/03,1050.709961,1053.089966,1046.939941,1046.939941,1498900000,16.10000038,59.85898987,6.023827392,0.076783033,0.003594521,-0.02569205,0,107.6285553,104.4125977,95.37534332,94.2362343,100.9044035,-6.668169218,136.8432241,86.68773234,-0.433214986,127.1999044,34.50306145,28.13188714
03/11/03,1059.02002,1061.439941,1050.709961,1050.709961,1378200000,16.54999924,63.74203012,6.945926556,0.799105757,0.007877882,-0.02569205,0,151.2419586,122.6950455,213.2934723,94.46935911,100.8124557,-6.343096612,136.0000176,98.62318885,126.288578,9.873797952,35.43063786,33.11733014
04/11/03,1053.25,1059.02002,1051.699951,1059.02002,1417600000,16.54999924,59.442338,7.128926603,0.785684644,-0.005463349,-0.02569205,0,122.455101,83.54892731,156.510498,93.8392783,100.563757,-6.724478661,135.5526226,-31.90521509,-26.62199346,49.38388785,35.17377968,33.52621659
05/11/03,1051.810059,1054.540039,1044.880005,1053.25,1401800000,16.86000061,58.38392066,7.07619426,0.58636184,-0.001368077,-0.02569205,0,109.3354187,68.80117035,164.9712677,92.94759075,100.028181,-7.080590278,135.6977414,-17.6516413,5.405879963,-34.10644703,35.27838271,34.21001272
06/11/03,1058.050049,1058.939941,1046.930054,1051.810059,1453900000,16.73999977,61.5767719,7.452016354,0.769747148,0.005915092,-0.02569205,0,95.6314621,79.52056122,105.9301147,92.29962506,100.0456505,-7.746025464,136.1068759,15.58024495,-35.78874902,23.93173298,35.24646589,33.17792946
07/11/03,1053.209961,1062.390015,1052.170044,1058.050049,1440500000,16.93000031,57.86816138,7.275436723,0.474534013,-0.004585031,-0.02569205,0,86.49001312,71.91915894,103.468544,91.11833563,99.62382348,-8.505487851,136.1322077,-9.559040035,-2.323768596,16.42534246,35.40626902,33.42046017
10/11/03,1047.109985,1053.650024,1045.579956,1053.209961,1243600000,17.62000084,53.49526502,6.567572159,-0.18666444,-0.005808632,-0.02569205,0,128.7169189,113.3281631,173.6103668,91.89763211,100.290327,-8.392694882,135.405713,31.93144039,1.147425662,64.71836536,34.93118912,35.59199074
11/11/03,1046.569946,1048.22998,1043.459961,1047.109985,1162500000,17.54000092,53.1126087,5.895053249,-0.68734668,-0.000515875,-0.02569205,0,151.9253082,118.8994446,196.0040436,91.00631248,99.95708897,-8.950776494,135.9694427,4.916060826,12.89881311,49.52037908,34.45410305,36.13300724
12/11/03,1058.530029,1059.099976,1046.569946,1046.569946,1349300000,16.75,59.94595774,6.255051571,-0.261878687,0.011363082,-0.02569205,0,95.49745178,69.48297882,124.9545898,89.92310279,99.58807205,-9.664969263,135.2383147,-41.56156148,-36.24897346,-3.387386825,24.86515425,35.98149998
13/11/03,1058.410034,1059.619995,1052.959961,1058.560059,1383000000,16.46999931,59.85171061,6.45624664,-0.048546895,-0.000113367,-0.02569205,0,120.3111801,57.80233765,175.9132385,89.96074004,99.03611733,-9.075377283,135.5962883,-16.81079506,40.78173418,-10.51540289,25.17800116,37.16768833
14/11/03,1050.349976,1063.650024,1048.109985,1058.410034,1356100000,16.94000053,53.73996903,5.897335006,-0.485966823,-0.007644396,-0.02569205,0,101.6125031,86.90809631,133.136795,89.55723275,99.11649433,-9.559261579,135.2001699,50.35394735,-24.31678471,1.174412521,23.18965309,37.04431993
17/11/03,1043.630005,1050.349976,1035.280029,1050.349976,1374300000,18.60000038,49.22658786,4.85616914,-1.221706151,-0.006418394,-0.02569205,0,129.6370392,73.75601959,197.2580261,87.76283385,98.11036784,-10.34753398,136.0258841,45.93202926,72.34508126,6.149766236,22.57105616,38.06832908
18/11/03,1034.150024,1048.77002,1034,1043.630005,1354300000,19.11000061,43.65631555,3.22886218,-2.279210488,-0.009125168,-0.02569205,0,152.0620728,143.7994843,190.235611,87.87930734,98.00119362,-10.12188628,137.025698,94.96643806,-3.56001492,148.7779735,26.54658702,39.59343583
19/11/03,1042.439941,1043.949951,1034.150024,1034.150024,1326200000,18.79999924,49.0822362,2.578414355,-2.343726651,0.007984206,-0.02569205,0,134.9673309,126.8681946,146.2520599,88.38542333,97.73384632,-9.348422989,136.8166066,-11.77423533,-23.12056655,45.97971876,27.56100448,39.36230592
20/11/03,1033.650024,1046.47998,1033.420044,1042.439941,1326700000,19.47999954,44.21969582,1.338230636,-2.867128296,-0.008467812,-0.02569205,0,131.66008,113.8586578,168.0061798,88.42751833,97.67083733,-9.243318997,136.9601159,-10.2543721,14.87440237,131.2488751,27.56062974,38.27354856
21/11/03,1035.280029,1037.569946,1031.199951,1033.650024,1273800000,18.97999954,45.30187734,0.481355113,-2.979203055,0.001575699,-0.02569205,0,203.2079315,175.9179077,255.3093872,90.06165992,98.05743806,-7.995778144,138.3222879,54.5055168,51.9642834,248.0672818,33.6562983,43.40603602
24/11/03,1052.079956,1052.079956,1035.280029,1035.280029,1302800000,17.44000053,54.99352108,1.144693461,-1.852691766,0.016097165,-0.02569205,0,131.8997345,94.01037598,180.334259,92.55980664,97.72055385,-5.16074721,139.496132,12.17293059,22.37045934,-25.89917726,35.1709398,39.65334594
25/11/03,1053.890015,1058.050049,1049.310059,1052.079956,1333700000,16.70999908,55.9001551,1.795750191,-0.961308028,0.001718979,-0.02569205,0,101.4374771,94.89199829,94.80491638,92.75281543,97.39699208,-4.64417665,139.1487249,0.937792563,-47.42822751,-16.65807406,35.09065345,42.01224618
26/11/03,1058.449951,1058.449951,1048.280029,1053.890015,1097700000,16.22999954,58.18541506,2.649128604,-0.086343693,0.004317433,-0.02569205,0,105.7533264,67.24610138,167.4441833,91.91260983,97.16645636,-5.253846532,138.7876971,-29.13406547,76.61972579,-61.77415804,35.1491082,42.04384584
28/11/03,1058.199951,1060.630005,1056.77002,1058.449951,487220000,16.31999969,58.00793407,3.267597404,0.425700086,-0.000236222,-0.02569205,0,143.2125092,139.7962494,148.9791565,92.86181453,97.96365349,-5.10183896,138.948862,22.13550332,-0.12030373,66.80451298,36.01692447,38.66034892
01/12/03,1070.119995,1070.469971,1058.199951,1058.199951,1375000000,16.77000046,63.6943028,4.665801851,1.459123627,0.011201482,-0.02569205,0,143.3852844,116.1721878,175.9309845,93.66667109,98.50747228,-4.840801194,140.56593,108.5337259,39.45288227,72.75676273,36.43698934,37.61989593
02/12/03,1066.619995,1071.219971,1065.219971,1070.119995,1383200000,16.27000046,61.07892731,5.428887366,1.777767313,-0.003276022,-0.02569205,0,120.279686,75.68803406,155.5582123,92.43482832,98.33858183,-5.903753508,141.5765036,-34.84840435,-11.57997966,-33.87379007,36.52351812,36.67647136
03/12/03,1064.72998,1074.300049,1064.630005,1066.619995,1441700000,16.62999916,59.65444174,5.814108326,1.730390618,-0.001773538,-0.02569205,0,166.8644104,149.0309906,240.2844696,93.80347461,98.57926149,-4.775786884,143.5123521,96.90165355,54.46594949,6.605857633,37.55833466,40.04167549
04/12/03,1069.719971,1070.369995,1063.150024,1064.72998,1463100000,16.29999924,62.16342455,6.447723873,1.891204933,0.004675677,-0.02569205,0,134.1120453,107.0576401,171.135025,94.09919757,98.34130631,-4.242108739,143.7046114,-28.16417603,-28.77815811,4.550609436,36.2057143,39.97803363
05/12/03,1061.5,1069.719971,1060.089966,1069.719971,1265900000,17.09000015,55.98690688,6.214943817,1.326739901,-0.007713902,-0.02569205,0,112.1903534,63.82985687,164.824234,92.7005812,97.91417611,-5.213594906,144.2555188,-40.37804604,-3.687609252,14.5771473,37.08552941,39.39813315
08/12/03,1069.300049,1069.589966,1060.930054,1061.5,1218900000,16.54000092,60.04389416,6.583966828,1.356610329,0.007321272,-0.02569205,0,82.53282928,68.62863159,104.7184601,92.90124094,97.40533346,-4.504092519,144.2893994,-15.78709084,-23.44280367,-53.95009366,33.4709694,39.15868078
09/12/03,1060.180054,1071.939941,1059.160034,1069.300049,1465500000,17.62999916,53.79960752,6.070535481,0.674543186,-0.008565519,-0.02569205,0,80.16585541,38.09167099,119.8786469,92.15568203,97.12077203,-4.965089995,143.621296,-44.49594855,14.47709101,-64.41947444,35.46424605,39.57417071
10/12/03,1059.050049,1063.02002,1053.410034,1060.180054,1444000000,17.87000084,53.06326756,5.508951723,0.090367542,-0.00106643,-0.02569205,0,143.1533203,114.2750015,159.8381958,92.7962816,97.14824524,-4.351963634,144.2552884,199.99997,33.33333333,79.0306404,35.11732612,39.48291979
11/12/03,1071.209961,1073.630005,1059.050049,1059.050049,1441100000,16.72999954,59.4888006,5.97620585,0.446097336,0.011416488,-0.02569205,0,109.3772354,69.29569244,150.5798187,92.78384412,97.05992954,-4.27608543,145.0895567,-39.36058498,-5.792343331,-31.47649353,35.63315716,39.46019496
12/12/03,1074.140015,1074.76001,1067.640015,1071.209961,1223100000,16.40999985,60.87856417,6.507919712,0.782248958,0.002731541,-0.02569205,0,133.4309235,106.1279907,156.1541595,92.51070126,97.2667169,-4.756015641,145.0472337,53.15236342,3.701917606,30.2276708,31.02891866,32.54092233
15/12/03,1068.040039,1082.790039,1068,1074.140015,1520800000,17.22999954,56.53059387,6.36373258,0.510449461,-0.005695125,-0.02569205,0,130.1882477,102.2414017,158.6291962,92.07395669,96.94459411,-4.870637424,145.1804233,46.77035851,107.2052595,-10.53038696,28.07371649,34.34423954
16/12/03,1075.130005,1075.939941,1068.040039,1068.040039,1547900000,15.93000031,60.09773615,6.743825604,0.712433988,0.006616359,-0.02569205,0,138.4081268,102.3028412,177.8435822,91.93549286,96.78078502,-4.845292152,145.8904959,0.060092598,12.11276767,47.632324,28.17206311,33.08319379
17/12/03,1076.47998,1076.540039,1071.140015,1075.130005,1441700000,15.57999992,60.75805502,7.072456931,0.832852252,0.001254852,-0.02569205,0,133.3513031,105.8455276,187.3257294,91.94095527,96.39338828,-4.452433011,146.6816307,3.462940444,5.33173427,-0.266153229,27.78001834,33.92495702
18/12/03,1089.180054,1089.5,1076.47998,1076.47998,1579900000,16.15999985,66.39256921,8.262445073,1.618272315,0.011728728,-0.02569205,0,81.54877472,56.11892319,123.3483353,91.26798775,95.54937945,-4.281391704,145.789889,-46.98035483,-34.15302015,-22.98811217,28.45121582,34.40166778
19/12/03,1088.660034,1091.060059,1084.189941,1089.180054,1657300000,16.42000008,65.97485188,9.059130007,1.931965799,-0.000477555,-0.02569205,0,156.9111023,101.4817123,214.3644562,91.52693969,95.01848325,-3.491543558,146.8040201,80.8333207,73.78787943,45.67980347,26.26786573,37.30640644
22/12/03,1092.939941,1092.939941,1086.140015,1088.660034,1251700000,16.94000053,67.77204656,9.921492512,2.235462643,0.003923646,-0.02569205,0,177.007431,196.2496338,184.8655701,95.25692604,96.67892049,-1.421994451,148.1352502,110.8905949,46.20565648,85.41136139,36.44826096,37.57010263
23/12/03,1096.02002,1096.949951,1091.72998,1092.939941,1145300000,16.48999977,69.03945266,10.72977145,2.434993263,0.002814195,-0.02569205,0,171.5368805,190.1843872,243.212616,96.2366597,97.39421904,-1.157559334,148.9869878,-3.090577274,31.56187811,238.8952895,41.37828092,42.47367491
24/12/03,1094.040039,1096.400024,1092.72998,1096.02002,518060000,16.65999985,67.20967338,11.08281466,2.230429182,-0.001808152,-0.02569205,0,186.5093231,182.0602264,234.4400787,96.0505652,97.60521067,-1.554645463,150.8643888,-4.27172855,-3.606941686,79.40200479,43.80582744,41.91403327
26/12/03,1095.890015,1098.469971,1094.040039,1094.040039,356070000,17.45000076,68.06141298,11.38069199,2.022645207,0.00168953,-0.02569205,0,151.0141144,129.6237183,194.2571411,96.61234671,97.97377788,-1.361431167,152.2812312,0.784324426,25.9804006,39.29413539,43.41849062,42.58980068
29/12/03,1109.47998,1109.47998,1095.890015,1095.890015,1058800000,17.09000015,73.50579966,12.568477,2.568344177,0.012324588,-0.02569205,0,184.2752838,204.3075562,218.7000732,99.59464779,98.80272104,0.791926747,156.4640493,196.6887282,4.068114538,12.21976384,48.29174957,42.50211993
30/12/03,1109.640015,1109.75,1106.410034,1109.47998,1012600000,17.68000031,73.56295085,13.36861355,2.694784579,0.000144232,-0.02569205,0,191.7802277,181.2173615,252.0230713,101.2301787,98.84820785,2.381970799,158.18319,-11.30168416,15.23684814,40.89913168,47.33286941,44.80302991
31/12/03,1111.920044,1112.560059,1106.209961,1109.640015,1027500000,18.30999947,74.40990284,14.02503496,2.680964795,0.002052639,-0.02569205,0,156.7591248,185.2343903,123.3762665,102.3978822,99.07141245,3.326469739,157.5737406,2.216690927,-51.045646,42.90161765,49.4299444,46.06381839
02/01/04,1108.47998,1118.849976,1105.079956,1111.920044,1153200000,18.21999931,70.72819679,14.10507477,2.20880368,-0.0030986,-0.02569205,0,165.0389557,209.1201019,180.2005768,106.6849818,100.460608,6.224373727,161.0095803,-5.507542493,-20.7641331,203.6773493,54.6625857,47.0901905
05/01/04,1122.219971,1122.219971,1108.47998,1108.47998,1578200000,17.48999977,75.8647796,15.10311002,2.565471147,0.01231915,-0.02569205,0,102.5318604,85.25845337,141.5301971,108.9604352,101.7148971,7.24553803,162.1831755,-5.042512079,-26.37143022,-53.97266498,55.11862404,39.50129749
06/01/04,1123.670044,1124.459961,1118.439941,1122.219971,1494500000,16.72999954,76.33672085,15.82860662,2.632774195,0.001291313,-0.02569205,0,128.3698273,135.3820343,106.125351,109.7831829,101.8112306,7.971952302,161.3834112,58.79015975,-25.01575417,-38.82663118,54.39531922,42.97305101
07/01/04,1126.329956,1126.329956,1116.449951,1123.670044,1704900000,15.5,77.2167838,16.42881937,2.586389559,0.002364367,-0.02569205,0,148.5598145,157.700592,138.6491852,111.1942848,102.0709378,9.12334704,160.9656004,16.48561263,30.64662113,-24.58850652,53.77028226,43.87291388
08/01/04,1131.920044,1131.920044,1124.910034,1126.329956,1868400000,15.60999966,78.98563429,17.15778146,2.652281313,0.004950824,-0.02569205,0,128.0351105,90.60868073,157.5144196,111.3702867,101.8349559,9.535330833,161.7843989,-42.54385507,13.60645167,-58.23364925,51.35887113,42.35675318
09/01/04,1121.859985,1131.920044,1120.900024,1131.920044,1720700000,16.75,68.65525147,16.73086352,1.780290705,-0.008927336,-0.02569205,0,144.0246887,161.3107758,123.0697403,112.7892013,101.9537685,10.83543282,162.095529,78.03015612,-21.86763558,79.66155185,50.31639695,43.27569948
12/01/04,1127.22998,1127.849976,1120.900024,1121.859985,1510200000,16.81999969,70.84708871,16.63409423,1.34681713,0.004775269,-0.02569205,0,73.85881042,67.55751038,80.99461365,112.9586948,102.4281635,10.53053135,159.5097294,16.37681868,16.376817,-57.1609025,54.43268884,52.23071013
13/01/04,1121.219971,1129.069946,1115.189941,1127.22998,1595900000,18.04000092,65.34015743,15.88928453,0.481605941,-0.005345926,-0.02569205,0,147.089035,163.0788574,171.0756683,113.6599553,102.3331339,11.32682143,159.1140409,141.3926394,111.2185745,79.98149418,53.5571025,49.22547735
14/01/04,1130.52002,1130.75,1121.219971,1121.219971,1514600000,16.75,69.31490745,15.86655393,0.367100275,0.008260369,-0.02569205,0,97.60243988,93.45638275,82.5592804,114.0404856,101.9817942,12.05869139,158.4410995,-42.69252052,-51.74107388,-42.06438949,53.65912475,49.38626592
15/01/04,1132.050049,1137.109985,1124.540039,1130.52002,1695000000,15.56000042,69.925954,15.78998325,0.232423674,0.00135247,-0.02569205,0,119.8276138,106.2831039,132.7319641,114.8100215,102.3853808,12.42464075,157.7556824,13.72482094,60.77170668,-28.61736768,54.05103528,49.64532145
16/01/04,1139.829956,1139.829956,1132.050049,1132.050049,1721100000,15,72.88293722,16.17066852,0.49048716,0.006848898,-0.02569205,0,95.97431183,106.4075241,81.18208313,115.1195363,102.3383845,12.78115176,156.9310045,0.117064859,-38.83757867,83.30114699,54.42026857,51.2693139
20/01/04,1138.77002,1142.930054,1135.400024,1139.829956,1698200000,15.21000004,71.84647709,16.20009175,0.415928313,-0.00093034,-0.02569205,0,101.1986084,89.75980377,127.7903366,114.040188,100.9597476,13.08044031,154.2249096,68.00183296,-0.248917133,-15.54649757,56.19265508,40.8539543
21/01/04,1147.619995,1149.209961,1134.619995,1138.77002,1757600000,14.34000015,75.03835867,16.74450867,0.768276184,0.007741479,-0.02569205,0,85.46660614,83.32128906,88.1415863,113.3489672,100.8671953,12.48177195,153.3025211,-7.173049003,-31.02640728,-21.69605509,54.77091753,41.88241756
22/01/04,1143.939941,1150.51001,1143.01001,1147.619995,1693700000,14.71000004,71.41270533,16.68665999,0.568342004,-0.003211836,-0.02569205,0,117.8849716,102.9262924,146.9026337,113.1754376,100.801478,12.37395965,152.9675442,23.52940476,66.66665513,56.80602948,49.24359223,35.65015572
23/01/04,1141.550049,1150.310059,1136.849976,1143.939941,1561200000,14.84000015,69.07841837,16.26052888,0.113768716,-0.002091362,-0.02569205,0,105.1608887,92.04690552,115.8726807,111.8441519,100.9529059,10.89124598,150.7542631,-10.57007558,-21.12280238,127.2347448,43.88357552,33.38273034
26/01/04,1155.369995,1155.380005,1141,1141.550049,1480600000,14.55000019,74.30822395,16.84380617,0.557636798,0.012033604,-0.024152792,0,97.64118958,114.2698135,79.31459808,110.3142989,101.4370528,8.87724613,147.104083,141.6484742,-34.163884,37.14359778,37.6718794,28.54899427
27/01/04,1144.050049,1155.369995,1144.050049,1155.369995,1673100000,15.35000038,64.66125911,16.20582193,-0.064277954,-0.009845994,-0.024152792,0,129.5947266,136.6738586,138.6491852,110.977503,101.8651592,9.112343803,147.8000238,19.60626732,74.80916317,32.78809081,37.73699764,29.0293477
28/01/04,1128.47998,1149.140015,1126.5,1144.050049,1842000000,16.78000069,54.23226557,14.27923826,-1.592689298,-0.013703064,-0.024152792,0,129.1390839,94.89677429,149.6995087,111.4164026,101.6645062,9.751896389,147.5183623,-30.56698974,7.969988047,3.096104924,35.17464996,29.58089069
29/01/04,1134.109985,1134.390015,1122.380005,1128.47998,1921900000,17.13999939,56.93688766,13.05619744,-2.252584089,0.004976612,-0.024152792,0,142.7830963,125.2047195,165.6361694,111.5869543,101.846644,9.740310306,147.779911,31.93780345,10.64576692,56.95187388,35.7612184,30.20844139
30/01/04,1131.130005,1134.170044,1127.72998,1134.109985,1635000000,16.62999916,55.08146859,11.71146677,-2.87785181,-0.002631052,-0.022197445,0,91.77677155,47.69703674,137.2414093,110.1250621,101.4934383,8.631623768,147.5935975,-61.90476132,-17.14285004,0.865799958,34.05152916,30.54080803
02/02/04,1135.26001,1142.449951,1127.869995,1131.130005,1599200000,17.11000061,57.16485746,10.85389792,-2.988336526,0.003644571,-0.022197445,0,184.9057922,157.0263519,243.1674957,110.3615873,102.0141292,8.347458098,147.5951264,125.4156691,94.1079519,65.47069497,34.50510163,39.71898866
03/02/04,1136.030029,1137.439941,1131.329956,1135.26001,1476900000,17.34000015,57.56009218,10.11974841,-2.977988829,0.000678046,-0.022197445,0,150.8511353,153.5968628,153.4559174,111.5982354,102.0165318,9.581703519,147.5617567,-2.184021404,-36.89291535,22.67657589,33.57795568,38.84397557
04/02/04,1126.52002,1136.030029,1124.73999,1136.030029,1634800000,17.87000084,51.2683862,8.670602024,-3.541708174,-0.008406502,-0.022197445,0,161.2436829,174.0677032,152.2869873,111.9956435,102.8995591,9.096084443,146.1649712,13.3276423,-0.761736708,264.9444811,38.10982516,38.20430968
05/02/04,1128.589966,1131.170044,1124.439941,1126.52002,1566600000,17.70999908,52.48578616,7.601544563,-3.688612508,0.001835784,-0.022197445,0,116.0883636,103.265831,134.5709534,111.935456,103.0173268,8.91812924,145.5845892,-40.67490461,-11.63332091,65.24356448,38.07233038,38.22225074
06/02/04,1142.76001,1142.790039,1128.390015,1128.589966,1477600000,16,59.87551877,7.807710519,-2.785957242,0.012477362,-0.022197445,0,140.2145081,160.3150482,128.1343384,113.466967,103.0837741,10.38319291,145.0022099,55.24500861,-4.783064123,130.1366835,40.5969074,36.80168979
09/02/04,1139.810059,1144.459961,1139.209961,1142.76001,1303500000,16.38999939,57.85809281,7.644936054,-2.358985365,-0.002584764,-0.022197445,0,133.391983,135.5684204,140.3692474,114.3875155,103.6443782,10.74313727,145.2207202,36.79432179,54.49147653,-22.11741875,37.13266827,36.24855398
